project,test,match_status,exception_type,message,stack_trace
Alluxio-alluxio,tachyon.client.FileOutStreamTest#writeTest1,matched (98 report(s) available),java.io.IOException,The machine does not have any local worker.,"java.io.IOException: The machine does not have any local worker.
	at tachyon.client.BlockOutStream.<init>(BlockOutStream.java:59)
	at tachyon.client.FileOutStream.getNextBlock(FileOutStream.java:67)
	at tachyon.client.FileOutStream.write(FileOutStream.java:76)
	at tachyon.client.FileOutStreamTest.writeTest1Util(FileOutStreamTest.java:48)
	at tachyon.client.FileOutStreamTest.writeTest1(FileOutStreamTest.java:79)"
Alluxio-alluxio,tachyon.client.FileOutStreamTest#writeTest2,matched (101 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.client.FileOutStreamTest.before(FileOutStreamTest.java:31)"
Alluxio-alluxio,tachyon.client.FileOutStreamTest#writeTest3,matched (241 report(s) available),java.io.IOException,The machine does not have any local worker.,"java.io.IOException: The machine does not have any local worker.
	at tachyon.client.BlockOutStream.<init>(BlockOutStream.java:59)
	at tachyon.client.FileOutStream.getNextBlock(FileOutStream.java:67)
	at tachyon.client.FileOutStream.write(FileOutStream.java:110)
	at tachyon.client.FileOutStreamTest.writeTest3Util(FileOutStreamTest.java:131)
	at tachyon.client.FileOutStreamTest.writeTest3(FileOutStreamTest.java:161)"
Alluxio-alluxio,tachyon.command.TFsShellTest#locationTest,matched (76 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#mkdirTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#mkdirShortPathTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#mkdirComplexPathTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#mkdirExistingTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#mkdirInvalidPathTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#rmTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#rmNotExistingFileTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#renameTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#renameToExistingFileTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#renameParentDirectoryTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#copyFromLocalTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#copyFromLocalLargeTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#copyToLocalTest,matched (115 report(s) available),java.io.IOException,The machine does not have any local worker.,"java.io.IOException: The machine does not have any local worker.
	at tachyon.client.BlockOutStream.<init>(BlockOutStream.java:59)
	at tachyon.client.FileOutStream.getNextBlock(FileOutStream.java:67)
	at tachyon.client.FileOutStream.write(FileOutStream.java:76)
	at tachyon.TestUtils.createByteFile(TestUtils.java:28)
	at tachyon.command.TFsShellTest.copyToLocalTest(TFsShellTest.java:250)"
Alluxio-alluxio,tachyon.command.TFsShellTest#copyToLocalLargeTest,matched (80 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.command.TFsShellTest.before(TFsShellTest.java:84)"
Alluxio-alluxio,tachyon.command.TFsShellTest#fileinfoTest,matched (91 report(s) available),java.io.IOException,The machine does not have any local worker.,"java.io.IOException: The machine does not have any local worker.
	at tachyon.client.BlockOutStream.<init>(BlockOutStream.java:59)
	at tachyon.client.FileOutStream.getNextBlock(FileOutStream.java:67)
	at tachyon.client.FileOutStream.write(FileOutStream.java:76)
	at tachyon.TestUtils.createByteFile(TestUtils.java:28)
	at tachyon.command.TFsShellTest.fileinfoTest(TFsShellTest.java:280)"
Alluxio-alluxio,tachyon.client.table.RawColumnTest#basicTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.client.table.RawColumnTest.before(RawColumnTest.java:36)"
Alluxio-alluxio,tachyon.client.FileInStreamTest#readTest1,matched (212 report(s) available),java.io.IOException,The machine does not have any local worker.,"java.io.IOException: The machine does not have any local worker.
	at tachyon.client.BlockOutStream.<init>(BlockOutStream.java:59)
	at tachyon.client.FileOutStream.getNextBlock(FileOutStream.java:67)
	at tachyon.client.FileOutStream.write(FileOutStream.java:76)
	at tachyon.TestUtils.createByteFile(TestUtils.java:28)
	at tachyon.client.FileInStreamTest.readTest1(FileInStreamTest.java:49)"
Alluxio-alluxio,tachyon.client.FileInStreamTest#readTest2,matched (103 report(s) available),java.io.IOException,The machine does not have any local worker.,"java.io.IOException: The machine does not have any local worker.
	at tachyon.client.BlockOutStream.<init>(BlockOutStream.java:59)
	at tachyon.client.FileOutStream.getNextBlock(FileOutStream.java:67)
	at tachyon.client.FileOutStream.write(FileOutStream.java:76)
	at tachyon.TestUtils.createByteFile(TestUtils.java:28)
	at tachyon.client.FileInStreamTest.readTest2(FileInStreamTest.java:87)"
Alluxio-alluxio,tachyon.client.FileInStreamTest#readTest3,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.client.FileInStreamTest.before(FileInStreamTest.java:31)"
Alluxio-alluxio,tachyon.client.FileInStreamTest#skipTest,matched (73 report(s) available),java.net.UnknownHostException,ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution,"java.net.UnknownHostException: ip-172-31-52-108: ip-172-31-52-108: Temporary failure in name resolution
	at java.net.Inet6AddressImpl.lookupAllHostAddr(Native Method)
	at java.net.InetAddress$2.lookupAllHostAddr(InetAddress.java:929)
	at java.net.InetAddress.getAddressesFromNameService(InetAddress.java:1324)
	at java.net.InetAddress.getLocalHost(InetAddress.java:1501)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:104)
	at tachyon.client.FileInStreamTest.before(FileInStreamTest.java:31)"
Alluxio-alluxio,tachyon.JournalTest#EmptyImageTest,matched (76 report(s) available),java.lang.NullPointerException:,,"java.lang.NullPointerException: null
	at tachyon.MasterClient.connect(MasterClient.java:134)
	at tachyon.WorkerStorage.<init>(WorkerStorage.java:265)
	at tachyon.Worker.<init>(Worker.java:43)
	at tachyon.Worker.createWorker(Worker.java:134)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:136)
	at tachyon.JournalTest.before(JournalTest.java:33)"
Alluxio-alluxio,tachyon.JournalTest#FileTest,matched (76 report(s) available),java.lang.NullPointerException:,,"java.lang.NullPointerException: null
	at tachyon.MasterClient.connect(MasterClient.java:134)
	at tachyon.WorkerStorage.<init>(WorkerStorage.java:265)
	at tachyon.Worker.<init>(Worker.java:43)
	at tachyon.Worker.createWorker(Worker.java:134)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:136)
	at tachyon.JournalTest.before(JournalTest.java:33)"
Alluxio-alluxio,tachyon.JournalTest#ManyFileTest,matched (76 report(s) available),java.lang.NullPointerException:,,"java.lang.NullPointerException: null
	at tachyon.MasterClient.connect(MasterClient.java:134)
	at tachyon.WorkerStorage.<init>(WorkerStorage.java:265)
	at tachyon.Worker.<init>(Worker.java:43)
	at tachyon.Worker.createWorker(Worker.java:134)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:136)
	at tachyon.JournalTest.before(JournalTest.java:33)"
Alluxio-alluxio,tachyon.JournalTest#FileFolderTest,matched (76 report(s) available),java.lang.NullPointerException:,,"java.lang.NullPointerException: null
	at tachyon.MasterClient.connect(MasterClient.java:134)
	at tachyon.WorkerStorage.<init>(WorkerStorage.java:265)
	at tachyon.Worker.<init>(Worker.java:43)
	at tachyon.Worker.createWorker(Worker.java:134)
	at tachyon.LocalTachyonCluster.start(LocalTachyonCluster.java:136)
	at tachyon.JournalTest.before(JournalTest.java:33)"
